"","CASE_STATUS","PW_SKILL_LEVEL","WAGE_OFFER_UNIT_OF_PAY","MINIMUM_EDUCATION","REQUIRED_EXPERIENCE","ACCEPT_ALT_OCCUPATION","FOREIGN_LANGUAGE_REQUIRED","PROFESSIONAL_OCCUPATION","COUNTRY_OF_CITIZENSHIP","CLASS_OF_ADMISSION","FOREIGN_WORKER_EDUCATION","FOREIGN_WORKER_YRS_SINCE_ED","FOREIGN_WORKER_ED_INST_US","FOREIGN_WORKER_REQ_EXPERIENCE","FOREIGN_WORKER_EXP_WITH_EMPL","FOREIGN_WORKER_CURR_EMPLOYED","EMPLOYER_COMPLETED_APPLICATION","WAITING_PERIOD","PW_WAGE_HOURLY"
"3679",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",5,"1","N/A","UNK",1,0,357,53.6701923076923
"3680",0,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",8,"1","N/A","UNK",1,0,512,45.3399038461538
"3681",0,4,"Year","Other",0,0,1,1,"TURKEY","H-1B","Other",2,"1","N/A","UNK",1,0,344,104.829807692308
"3682",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",23,"0","N","0",1,0,2048,43.5798076923077
"3683",0,1,"Year","Bachelor's",0,0,0,1,"MEXICO","H-1B","Bachelor's",27,"0","N/A","0",1,1,2207,20.6538461538462
"3684",0,4,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",15,"0","Y","0",1,0,2108,46.5899038461538
"3685",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",14,"1","Y","0",1,1,2081,30.6408653846154
"3686",0,1,"Year","Bachelor's",1,0,0,1,"TURKEY","F-1","Bachelor's",3,"1","Y","0",1,0,322,27.85
"3687",0,3,"Year","Bachelor's",1,1,0,1,"MEXICO","H-1B","Master's",4,"1","N","0",1,0,221,39.2201923076923
"3688",0,2,"Year","Associate's",1,0,0,1,"SPAIN","E-2","Associate's",10,"0","Y","UNK",0,0,225,33.0201923076923
"3689",0,2,"Year","Master's",0,1,0,1,"IRAN","H-1B","Master's",5,"1","N/A","0",1,0,228,58.85
"3690",0,4,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",11,"1","N/A","0",1,0,220,34.6100961538462
"3691",0,1,"Year","Other",0,1,0,1,"INDIA","H-1B","Other",21,"0","N/A","0",1,0,233,31.5100961538462
"3692",0,4,"Year","Associate's",0,1,0,0,"TAIWAN","H-1B","Bachelor's",8,"1","N/A","0",1,0,212,36.0600961538462
"3693",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",2,"1","N/A","UNK",1,1,226,43.8
"3694",0,2,"Year","Bachelor's",0,0,0,1,"SOUTH KOREA","F-1","Bachelor's",3,"1","N/A","0",0,0,233,40.7
"3695",0,2,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",3,"1","N/A","UNK",1,0,240,31.1
"3696",0,1,"Year","High School",1,1,0,0,"IRELAND","H-2A","High School",12,"0","Y","UNK",1,0,219,19.6399038461538
"3697",0,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",26,"0","N/A","0",1,0,226,45.2798076923077
"3698",0,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Bachelor's",13,"0","N/A","0",1,0,226,45.2798076923077
"3699",0,2,"Year","Master's",0,0,0,1,"INDIA","F-1","Master's",5,"1","N/A","UNK",1,1,226,43.8
"3700",0,2,"Year","Master's",0,0,0,1,"INDIA","F-1","Master's",5,"1","N/A","UNK",1,1,226,43.8
"3701",0,3,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",9,"0","Y","0",1,0,238,56.2600961538462
"3702",0,1,"Year","High School",1,1,0,0,"IRELAND","Not in USA","High School",8,"0","N","0",0,0,219,19.6399038461538
"3703",0,1,"Year","Master's",0,0,0,1,"SOUTH KOREA","F-1","Master's",5,"1","N/A","0",0,0,228,15.65
"3704",0,3,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",4,"1","Y","1",1,1,234,46.4100961538462
"3705",0,3,"Year","Master's",0,0,0,1,"INDIA","H-1B","Doctorate",8,"1","N/A","UNK",1,0,238,45.9100961538462
"3706",0,4,"Year","Bachelor's",1,1,0,1,"GREECE","L-1","Bachelor's",13,"0","Y","0",1,0,238,54.6298076923077
"3707",0,1,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",5,"1","N/A","UNK",1,0,226,34.1100961538462
"3708",0,1,"Year","Master's",0,0,0,1,"CHINA","Not in USA","Master's",5,"1","N/A","UNK",0,0,226,34.1100961538462
"3709",0,1,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",10,"0","Y","0",1,1,226,31.4100961538462
"3710",0,1,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",7,"1","N/A","UNK",1,0,226,34.1100961538462
"3711",0,1,"Year","Master's",0,0,0,1,"CHINA","H-1B","Master's",5,"1","N/A","UNK",1,0,226,34.1100961538462
"3712",0,2,"Year","None",1,1,0,1,"INDIA","H-1B","Associate's",19,"0","N","0",1,0,226,46.4399038461538
"3713",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Bachelor's",16,"0","N/A","0",1,0,226,39.4399038461538
"3714",0,2,"Year","Bachelor's",1,0,0,1,"PHILIPPINES","H-1B","Bachelor's",11,"0","Y","0",1,1,213,19.3399038461538
"3715",0,2,"Year","Bachelor's",1,0,0,1,"CANADA","H-1B","Bachelor's",5,"0","Y","0",1,1,213,19.3399038461538
"3716",0,2,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",8,"1","Y","0",1,0,213,46.2100961538462
"3717",0,2,"Year","Bachelor's",1,0,1,1,"PERU","H-1B1","Bachelor's",20,"0","Y","0",1,0,4560,31.1701923076923
"3718",0,2,"Year","Bachelor's",1,0,1,1,"MEXICO","TN","Bachelor's",12,"0","Y","0",1,0,347,16.5201923076923
"3719",0,2,"Year","Master's",0,1,0,1,"CHINA","H-1B","Master's",13,"1","N/A","0",1,0,2391,33.5908653846154
"3720",0,4,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",23,"0","N/A","0",1,0,2143,52.3100961538462
"3721",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",12,"1","N","0",1,0,1986,46.7399038461538
"3722",0,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","Y","0",1,0,2101,26.5798076923077
"3723",0,2,"Year","Master's",1,0,0,1,"INDIA","H-1B","Bachelor's",17,"0","N","0",1,0,346,45.3399038461538
"3724",0,4,"Year","Associate's",1,1,0,1,"INDIA","H-1B","Associate's",15,"0","Y","0",1,1,360,48.4298076923077
"3725",0,1,"Year","Bachelor's",0,0,0,1,"VIETNAM","F-1","Bachelor's",8,"1","N/A","0",1,0,367,30.9798076923077
"3726",0,1,"Year","Other",0,0,0,1,"NIGERIA","H-1B","Other",2,"1","N/A","UNK",1,0,268,37.3201923076923
"3727",0,4,"Year","High School",1,1,0,1,"INDIA","L-1","High School",20,"0","N","0",1,0,598,54.0399038461538
"3728",0,1,"Year","None",0,1,0,0,"VIETNAM","UNK","Bachelor's",14,"0","Y","0",0,0,360,9.97980769230769
"3729",0,1,"Year","None",0,1,0,0,"VIETNAM","UNK","Bachelor's",21,"0","Y","0",0,0,358,9.97980769230769
"3730",0,1,"Year","Master's",1,1,0,1,"CHINA","H-1B","Doctorate",3,"1","N","0",1,0,237,29.0298076923077
"3731",0,1,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",10,"1","N","0",1,0,237,28.8899038461538
"3732",0,1,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",4,"1","N","0",1,0,237,29.0298076923077
"3733",0,1,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",10,"1","N","0",1,0,237,28.8899038461538
"3734",0,1,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",4,"1","N","0",1,0,237,29.0298076923077
"3735",0,1,"Year","Bachelor's",1,1,0,1,"UNITED STATES OF AMERICA","F-1","Bachelor's",8,"0","N","0",1,0,233,32.7524038461538
"3736",0,2,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",10,"UNK","Y","0",1,1,262,43.7600961538462
"3737",0,1,"Year","Doctorate",1,0,0,1,"CANADA","TN","Doctorate",4,"1","Y","1",1,1,246,28.6875
"3738",0,2,"Year","Master's",1,0,0,1,"UKRAINE","B-2","Master's",9,"0","Y","0",1,0,227,41.5798076923077
"3739",0,0,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",10,"1","Y","0",0,0,239,100
"3740",0,2,"Year","Other",0,0,1,0,"SOUTH KOREA","F-1","Bachelor's",8,"0","N/A","UNK",0,0,246,21.9701923076923
"3741",0,4,"Year","Bachelor's",1,1,0,0,"PHILIPPINES","B-2","Bachelor's",18,"0","Y","1",1,0,246,25.4600961538462
"3742",0,1,"Year","Bachelor's",1,1,0,1,"AUSTRALIA","E-3","Bachelor's",11,"UNK","Y","0",1,0,234,40.6
"3743",0,4,"Year","Associate's",1,1,0,0,"PAKISTAN","Not in USA","Bachelor's",12,"0","Y","0",0,1,231,18.2899038461538
"3744",0,3,"Year","Associate's",0,0,0,0,"PHILIPPINES","B-2","Bachelor's",3,"0","Y","1",0,1,221,15.2201923076923
"3745",0,2,"Year","Master's",0,0,0,1,"TURKEY","F-1","Master's",3,"1","N/A","UNK",1,0,217,26.95
"3746",0,2,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N/A","0",1,0,574,38.9
"3747",0,2,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",10,"1","N/A","0",1,0,575,38.9
"3748",0,2,"Year","Bachelor's",1,0,0,1,"IRELAND","UNK","Bachelor's",8,"0","Y","0",1,0,371,39.25
"3749",0,1,"Year","None",0,0,0,0,"MEXICO","UNK","High School",35,"UNK","N/A","UNK",0,0,371,13.8798076923077
"3750",0,1,"Year","Associate's",0,0,0,0,"SOUTH KOREA","UNK","Associate's",2,"1","N/A","UNK",0,0,373,16.0399038461538
"3751",0,3,"Year","High School",1,0,1,0,"VENEZUELA","UNK","High School",20,"UNK","Y","0",0,1,372,18.1399038461538
"3752",0,1,"Year","None",0,0,0,0,"VIETNAM","UNK","High School",22,"0","N/A","UNK",0,0,365,10.8600961538462
"3753",0,3,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",4,"1","N/A","UNK",1,1,274,53.3701923076923
"3754",0,3,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",4,"1","N/A","UNK",1,1,274,53.3701923076923
"3755",0,3,"Year","Master's",0,1,1,1,"JAPAN","E-2","Master's",21,"0","N/A","0",1,0,371,94.0798076923077
"3756",0,3,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",19,"0","Y","0",1,1,373,74.1100961538462
"3757",0,4,"Year","Master's",1,1,0,1,"RUSSIA","L-1","Master's",10,"0","N","0",1,0,240,70.2701923076923
"3758",0,1,"Year","None",0,0,0,0,"VIETNAM","F-1","High School",5,"0","N/A","UNK",0,0,363,10.8600961538462
"3759",0,2,"Year","Bachelor's",0,0,1,1,"CHINA","H-1B","Master's",3,"1","N/A","0",1,0,353,37.3798076923077
"3760",0,1,"Year","None",0,0,0,0,"VIETNAM","UNK","High School",13,"0","N/A","UNK",0,0,353,10.8600961538462
"3761",0,4,"Year","High School",1,0,0,0,"PHILIPPINES","F-1","Bachelor's",20,"0","Y","0",0,0,351,31.0298076923077
"3762",0,4,"Year","Bachelor's",1,0,0,1,"VENEZUELA","Not in USA","Bachelor's",20,"0","Y","UNK",0,0,350,37.2798076923077
"3763",0,1,"Year","Associate's",1,1,0,0,"KENYA","F-2","Bachelor's",16,"0","Y","UNK",0,1,345,17.3100961538462
"3764",0,1,"Year","None",1,1,0,0,"UNITED KINGDOM","L-1","Master's",25,"0","Y","0",1,0,275,31.6298076923077
"3765",0,1,"Year","Bachelor's",0,0,0,1,"CHINA","H-1B","Master's",6,"1","N/A","UNK",1,0,282,18.4701923076923
"3766",0,2,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",5,"1","N/A","0",1,0,240,38.0701923076923
"3767",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",15,"0","N","0",1,0,246,47.6701923076923
"3768",0,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",9,"0","N","0",1,0,234,93.3899038461538
"3769",0,2,"Year","Bachelor's",1,0,0,1,"CANADA","TN","Bachelor's",10,"0","Y","0",1,0,239,34.5399038461538
"3770",0,1,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",13,"0","N","0",1,0,228,42.0600961538462
"3771",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Other",21,"0","N","0",1,0,240,59.6399038461538
"3772",0,4,"Year","Master's",0,0,0,1,"SOUTH KOREA","F-1","Doctorate",2,"1","N/A","UNK",1,0,232,17.5100961538462
"3773",0,4,"Year","Bachelor's",1,0,0,1,"COLOMBIA","H-1B","Bachelor's",29,"0","Y","1",1,0,239,64.1
"3774",0,1,"Year","Bachelor's",1,1,0,0,"CHINA","H-1B","Bachelor's",5,"1","N","0",1,0,225,35.35
"3775",0,3,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","UNK",1,0,227,48.8100961538462
"3776",0,0,"Year","Bachelor's",1,0,1,1,"DOMINICAN REPUBLIC","Parolee","Bachelor's",44,"0","Y","0",1,0,225,24.1701923076923
"3777",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",8,"1","N","0",1,0,347,39.4100961538462
"3778",0,3,"Year","Associate's",1,0,0,0,"VENEZUELA","Not in USA","Associate's",12,"0","Y","0",0,0,350,27.2
"3779",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","L-1","Master's",10,"0","Y","0",1,0,226,51.25
"3780",0,3,"Year","Master's",0,1,0,1,"UNITED STATES OF AMERICA","H-1B","Bachelor's",20,"0","N/A","0",0,0,224,50.6701923076923
"3781",0,4,"Year","Bachelor's",1,0,0,1,"MEXICO","H-1B","Bachelor's",28,"0","Y","0",1,0,225,45.95
"3782",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","Y","0",1,0,228,57.9201923076923
"3783",0,0,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","N/A","0",0,0,228,48.9644230769231
"3784",0,1,"Year","None",0,0,0,0,"COLOMBIA","UNK","High School",23,"0","N/A","UNK",0,0,342,9.53990384615385
"3785",0,1,"Year","None",0,0,0,0,"COLOMBIA","UNK","High School",13,"0","N/A","UNK",0,0,342,9.53990384615385
"3786",0,1,"Year","None",0,0,0,0,"COLOMBIA","UNK","High School",17,"0","N/A","UNK",0,0,342,9.53990384615385
"3787",0,1,"Year","Bachelor's",0,0,0,1,"MEXICO","TN","Bachelor's",10,"0","N/A","0",1,0,359,25.6298076923077
"3788",0,1,"Year","Bachelor's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","0",1,0,359,25.6298076923077
"3789",0,3,"Year","Associate's",0,0,0,0,"SOUTH KOREA","E-2","Bachelor's",9,"0","N/A","UNK",0,0,238,29.5
"3790",0,1,"Year","High School",1,0,1,0,"POLAND","B-2","High School",21,"0","Y","1",1,1,359,39.6701923076923
"3791",0,2,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",6,"1","N","0",1,0,363,76.3798076923077
"3792",0,1,"Year","Bachelor's",1,0,0,1,"BRAZIL","F-1","Master's",4,"1","Y","0",0,0,379,17.6798076923077
"3793",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",2,"1","Y","0",1,1,374,35.5399038461538
"3794",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",6,"1","Y","0",0,1,374,36.1600961538462
"3795",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",12,"0","Y","0",0,1,365,49.0600961538462
"3796",0,1,"Year","None",0,0,0,0,"COLOMBIA","UNK","High School",13,"0","N/A","UNK",0,0,344,9.53990384615385
"3797",0,3,"Year","Master's",1,0,0,1,"CHINA","B-2","Master's",11,"1","Y","UNK",0,0,378,48.3899038461538
"3798",0,4,"Year","None",1,0,0,0,"TURKEY","F-1","Bachelor's",14,"0","Y","0",0,0,345,30.3600961538462
"3799",0,3,"Year","High School",1,0,0,0,"LEBANON","UNK","High School",16,"0","Y","0",0,0,325,11.5
"3800",0,1,"Year","Bachelor's",0,0,0,1,"INDIA","H-1B","Bachelor's",8,"1","Y","0",1,1,2678,29.1399038461538
"3801",0,4,"Year","Master's",0,0,0,1,"PHILIPPINES","H-1B","Bachelor's",22,"0","N/A","0",1,1,2387,21.7644230769231
"3802",0,3,"Year","Master's",0,1,0,1,"INDIA","H-1B","Master's",15,"0","N/A","0",1,0,588,46.4701923076923
"3803",0,1,"Year","Bachelor's",1,0,0,1,"TAIWAN","UNK","Bachelor's",4,"0","Y","0",0,0,312,30.8201923076923
"3804",0,1,"Year","Bachelor's",1,0,0,1,"VENEZUELA","L-1","Bachelor's",21,"0","Y","UNK",0,0,362,21.4600961538462
"3805",0,1,"Year","Bachelor's",0,0,0,1,"PHILIPPINES","UNK","Bachelor's",18,"0","N/A","UNK",0,0,368,19
"3806",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",11,"0","Y","0",0,1,334,48.4298076923077
"3807",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","Y","0",0,1,334,48.4298076923077
"3808",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",14,"0","Y","0",0,1,333,48.4298076923077
"3809",0,3,"Year","Other",0,1,0,1,"ARGENTINA","UNK","Other",4,"1","N/A","0",1,0,238,82.7
"3810",0,1,"Year","Bachelor's",0,0,0,1,"VENEZUELA","H-1B","Bachelor's",22,"0","N/A","UNK",1,0,223,24.1201923076923
"3811",0,2,"Year","Other",0,1,0,1,"SPAIN","UNK","Other",4,"1","N/A","0",1,0,238,60.5798076923077
"3812",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","Y","0",1,0,245,46.4399038461538
"3813",0,2,"Year","Master's",1,0,0,1,"CHINA","H-1B","Master's",7,"1","Y","0",1,0,258,41.1701923076923
"3814",0,1,"Year","High School",0,1,0,0,"VIETNAM","F-1","Bachelor's",5,"0","Y","0",0,0,232,11.05
"3815",0,2,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",10,"0","Y","0",1,1,238,38.2201923076923
"3816",0,3,"Year","High School",1,1,0,0,"GREECE","H-2B","High School",29,"0","Y","0",1,0,338,26.5298076923077
"3817",0,1,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Master's",12,"1","N/A","0",1,0,2374,28.2399038461538
"3818",0,4,"Year","Associate's",0,1,1,0,"ITALY","E-2","Associate's",25,"0","N/A","0",1,0,2128,20.3298076923077
"3819",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",13,"1","N","0",1,0,1997,57.35
"3820",0,3,"Year","Master's",0,0,1,1,"CHINA","H-1B","Master's",4,"1","N/A","0",1,0,339,63.3298076923077
"3821",0,1,"Year","Master's",0,0,0,1,"SOUTH KOREA","F-1","Master's",2,"1","N/A","0",1,0,237,15.65
"3822",0,3,"Year","Bachelor's",0,0,0,1,"PHILIPPINES","H-1B","Bachelor's",28,"0","N/A","UNK",1,0,2292,22.9245192307692
"3823",0,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Bachelor's",17,"0","Y","0",1,0,357,70.9298076923077
"3824",0,2,"Year","Master's",0,1,0,1,"CHINA","H-1B","Master's",8,"1","N/A","0",1,0,337,43.85
"3825",0,3,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",16,"0","N","0",1,1,2257,40.8201923076923
"3826",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",2,"1","N/A","0",1,1,384,46.4399038461538
"3827",0,2,"Year","Master's",0,0,0,1,"COLOMBIA","H-1B","Master's",4,"1","N/A","0",1,0,343,50.7798076923077
"3828",0,3,"Year","High School",1,1,0,0,"VENEZUELA","B-2","High School",24,"0","Y","0",1,0,551,28.0899038461538
"3829",0,2,"Year","Associate's",0,0,0,0,"INDIA","E-2","Bachelor's",20,"0","N/A","UNK",0,0,446,17.05
"3830",0,2,"Year","Associate's",0,0,1,1,"SOUTH KOREA","F-1","Associate's",13,"0","N/A","UNK",0,0,344,40.7
"3831",0,1,"Year","None",0,0,0,0,"VIETNAM","UNK","High School",28,"0","N/A","UNK",0,0,361,10.8600961538462
"3832",0,2,"Year","None",1,1,0,0,"PHILIPPINES","UNK","High School",36,"0","Y","0",1,0,230,9.43990384615385
"3833",0,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",7,"1","Y","0",1,0,421,38.4899038461538
"3834",0,2,"Year","Master's",1,1,0,1,"CHINA","H-1B","Master's",6,"1","Y","0",1,0,298,28.1100961538462
"3835",0,4,"Year","High School",1,0,1,0,"BRAZIL","UNK","High School",3,"1","Y","0",0,0,272,17.3298076923077
"3836",0,1,"Year","Bachelor's",0,0,0,1,"PHILIPPINES","H-1B","Bachelor's",11,"0","N/A","UNK",1,0,231,24.1201923076923
"3837",0,2,"Year","Master's",1,1,0,1,"INDIA","H-1B","Master's",9,"1","Y","0",1,0,226,41.3
"3838",0,3,"Year","Master's",1,1,0,1,"INDIA","F-1","Master's",6,"1","Y","0",1,1,234,51.1701923076923
"3839",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",6,"1","N/A","UNK",1,1,231,39.3899038461538
"3840",0,2,"Year","Bachelor's",0,1,0,1,"INDIA","H-1B","Bachelor's",11,"0","N/A","0",1,1,231,39.3899038461538
"3841",0,4,"Year","High School",1,0,1,0,"ARGENTINA","E-2","High School",17,"0","Y","1",1,0,230,52.5399038461538
"3842",0,1,"Year","Bachelor's",0,0,0,1,"SOUTH KOREA","UNK","Master's",12,"0","N/A","UNK",1,0,519,38.0399038461538
"3843",0,3,"Year","Master's",1,1,0,1,"GREECE","H-1B","Master's",6,"1","N","0",1,0,234,66.2600961538461
"3844",0,4,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Bachelor's",14,"0","Y","0",1,0,274,57.2899038461538
"3845",0,0,"Year","High School",1,0,0,0,"BRAZIL","F-1","Master's",5,"0","Y","0",0,0,274,27.2
"3846",0,4,"Year","Associate's",1,0,0,0,"ITALY","E-2","Associate's",19,"UNK","Y","UNK",1,0,274,27.35
"3847",0,4,"Year","High School",1,1,0,0,"MEXICO","EWI","High School",22,"0","Y","0",0,0,262,45.0100961538462
"3848",0,0,"Year","Doctorate",0,0,0,0,"BRAZIL","J-1","Doctorate",4,"1","N/A","UNK",1,1,240,35.1980769230769
"3849",0,2,"Year","Master's",0,0,0,1,"ITALY","H-1B","Master's",3,"1","N/A","UNK",1,0,226,26.8197115384615
"3850",0,4,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",9,"1","Y","UNK",1,0,564,52.0399038461538
"3851",0,2,"Year","Bachelor's",1,1,0,1,"SOUTH AFRICA","O-1","Bachelor's",6,"1","N","0",1,0,358,15.9759615384615
"3852",0,3,"Year","None",0,0,0,0,"SOUTH AFRICA","H-2A","Other",11,"0","N/A","UNK",1,0,351,16.2201923076923
"3853",0,3,"Year","Bachelor's",1,0,0,1,"SOUTH AFRICA","UNK","Other",34,"0","Y","0",0,0,364,43.0201923076923
"3854",0,1,"Year","None",0,0,0,0,"VENEZUELA","B-2","Associate's",26,"0","N/A","0",1,1,359,8.96009615384615
"3855",0,1,"Year","None",0,0,0,0,"VENEZUELA","B-2","Bachelor's",23,"0","N/A","0",1,1,346,9.56009615384615
"3856",0,1,"Year","None",0,0,0,0,"VENEZUELA","B-2","High School",18,"UNK","N/A","0",1,1,346,9.56009615384615
"3857",0,4,"Year","Bachelor's",1,0,0,1,"INDIA","H-1B","Master's",7,"1","Y","1",1,0,339,49.9201923076923
"3858",0,4,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Bachelor's",18,"0","Y","0",1,0,2204,71.5399038461538
"3859",0,1,"Year","Bachelor's",0,0,0,1,"SOUTH KOREA","H-1B","Bachelor's",12,"1","N/A","UNK",1,0,2086,18.4600961538462
"3860",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",13,"1","N/A","0",1,0,1875,40.2600961538462
"3861",0,0,"Year","Bachelor's",1,1,0,1,"ITALY","L-2","Bachelor's",29,"0","N","0",1,0,362,100
"3862",0,1,"Year","High School",1,0,0,0,"VENEZUELA","F-1","High School",14,"0","Y","0",1,0,595,11.0600961538462
"3863",0,4,"Year","High School",1,0,0,1,"BRAZIL","F-2","High School",32,"0","Y","0",0,0,371,18.3100961538462
"3864",0,3,"Year","None",0,0,0,0,"SOUTH AFRICA","H-2A","Other",13,"0","N/A","UNK",1,0,356,16.2201923076923
"3865",0,3,"Year","None",0,0,0,0,"SOUTH AFRICA","H-2A","High School",13,"0","N/A","UNK",1,0,356,16.2201923076923
"3866",0,4,"Year","High School",1,0,0,0,"VENEZUELA","UNK","High School",30,"0","Y","0",1,0,356,14.2798076923077
"3867",0,2,"Year","Master's",0,0,0,1,"INDIA","H-1B","Master's",4,"1","N/A","UNK",1,0,352,52.3
"3868",0,2,"Year","None",0,0,0,0,"JAMAICA","UNK","Associate's",3,"0","Y","UNK",0,0,253,17.2701923076923
"3869",0,2,"Year","Master's",1,1,0,1,"PAKISTAN","F-1","Master's",3,"1","N","0",1,0,373,37.3899038461538
"3870",0,1,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",13,"1","N","0",1,0,277,22.4
"3871",0,4,"Year","High School",1,0,0,1,"PHILIPPINES","UNK","High School",9,"UNK","Y","UNK",0,0,365,18.3798076923077
"3872",0,0,"Year","High School",1,0,0,0,"EL SALVADOR","Parolee","High School",11,"UNK","Y","1",1,0,360,16.0798076923077
"3873",0,1,"Year","Bachelor's",1,0,0,1,"CANADA","H-1B","Bachelor's",7,"1","Y","0",1,0,357,23.15
"3874",0,1,"Year","Doctorate",0,0,0,0,"JORDAN","H-1B","Doctorate",3,"1","N/A","UNK",1,0,347,21.9471153846154
"3875",0,1,"Year","None",0,1,0,0,"JORDAN","UNK","High School",26,"0","N/A","0",0,0,249,24.5701923076923
"3876",0,4,"Year","Associate's",1,0,0,0,"SOUTH KOREA","F-1","Associate's",3,"1","Y","0",0,0,282,17.15
"3877",0,2,"Year","High School",1,0,0,0,"SRI LANKA","I","High School",24,"0","Y","0",0,0,277,43.2798076923077
"3878",0,2,"Year","High School",1,0,0,0,"SOUTH AFRICA","UNK","High School",36,"0","Y","UNK",0,1,282,39.4298076923077
"3879",0,0,"Year","Bachelor's",1,0,1,1,"LEBANON","UNK","Master's",17,"1","Y","UNK",0,0,275,78.6798076923077
"3880",0,0,"Year","Bachelor's",1,0,0,1,"VENEZUELA","B-2","Bachelor's",14,"0","Y","1",1,0,275,27.0899038461538
"3881",0,4,"Year","Master's",1,1,0,1,"BANGLADESH","F-1","Master's",1,"1","Y","1",1,0,262,23.3899038461538
"3882",0,2,"Year","Master's",1,0,0,1,"INDIA","H-1B","Master's",8,"1","Y","0",1,0,249,37.8
"3883",0,2,"Year","Bachelor's",0,0,0,1,"NEPAL","F-1","Master's",7,"1","N/A","UNK",1,0,249,45.3399038461538
"3884",0,2,"Year","Bachelor's",1,1,0,1,"INDIA","H-1B","Master's",18,"0","Y","0",1,0,225,43.8
